account_id,est
100005598,-0.79226375840253
10001212,-0.81730682855257
100022411,1.33090783931085
100024370,-0.632696459132374
1000305042,1.28680903959629
100036590,-0.66299971594311
100038301,-0.798630813784101
1000603123,-0.65689307560289
1000678674,-0.802535212315617
10007262,-0.779473158510433
100081485,-0.751531493616899
10008762,0.812920926297418
1000968684,-0.802406990919651
100136358,-0.798791740749674
100142075,-0.460272558863366
100144251,-0.783873960276174
100182054,0.375137928236517
1001929386,1.01391597780963
1001992369,1.33602234866556
100201871,-0.734249144869535
1002229429,-0.783692860298237
1002335324,-0.790999639286099
100250921,-0.700221364596526
1002668988,-0.72666623812576
100267308,-0.782624623828314
100269413,-0.812312285282516
100284251,1.34050205190682
100285548,1.32243806395197
1003088839,1.29099850850629
1003130904,-0.80591960263373
1003173584,-0.824042688018849
100323796,-0.773002485769791
100332944,1.31381686995004
100337625,1.14507815037852
100338010,1.32189402591726
100341842,-0.831624901570219
100341859,-0.79011368030417
1003566697,-0.825970082667407
100366853,0.932046507861769
100366906,-0.786918838014155
100377279,-0.626004693461006
1003824642,1.30619568815254
100383930,1.29408775603338
10038642,-0.821946452159453
1004070072,1.30162738142244
100411358,-0.774626455412052
1004127458,0.854706112290648
100413913,1.22890980501366
1004143693,-0.81119339479193
100421516,-0.819001851493003
1004244764,1.24178349020407
1004245488,1.3424984767864
1004306197,-0.821378974355494
1004387720,1.26134532318163
1004449639,-0.807733982681651
1004484211,-0.763636735832096
100453107,-0.817248441322739
1004554363,1.3239157669837
1004623333,-0.196283681809423
1004671441,1.27520837700453
100467866,0.629192600656251
100507316,-0.545391297553281
1005118766,-0.803223595385049
1005126732,1.33240385813638
100531396,-0.81964285090053
100533307,0.720762388263925
100536539,-0.810465412670062
1005403578,-0.717363890281125
100547413,1.30855581389026
1005675566,-0.792800993111212
100597465,-0.756452744270065
100600292,1.31625168139236
100603066,-0.791305910839647
100637766,-0.79950807954946
100653823,-0.787780270021626
100656954,-0.799745300078187
1006669717,1.34179600351648
100675178,-0.805457713075973
100678690,-0.787323057695925
1006788768,-0.806262089941959
1006798741,1.31669792365362
100683705,0.0762946638077107
10069612,-0.80995863544935
100701580,-0.8245015221777
1007064734,1.32198998666036
1007085582,1.34032671721435
1007173664,-0.807457826816331
1007247589,1.29291514563445
1007656933,-0.837527458805294
100789370,1.29044015329638
100789993,-0.557034058573916
1007989800,-0.380002979691359
100806575,1.33132341703447
1008313909,1.31348809418494
100833550,-0.803406022653813
100838706,-0.819114464865006
10084232,1.34212273949551
1008492163,1.32202148573732
10085312,-0.828027778491451
10085872,-0.815503053292616
100862693,1.32925052600404
100862777,-0.800491809843952
100866814,-0.801684708238561
100876567,-0.822430899542343
100880543,-0.823780891427013
100891481,-0.389228385343504
100909955,-0.799715055605128
1009195424,1.3061163989451
100922774,1.34406781125998
1009299746,1.22467491136734
1009403935,1.33176810693717
100949009,-0.819582459676568
